UMAP1,UMAP2,cell_type,anatomical_division_label
2.4046974,2.16251,Activated Microglia,Midbrain
4.25124,1.4890311,Oligodendrocyte,Basal nuclei
1.5004976,4.515702,Activated Microglia,Hippocampus
4.9713573,15.439455,Astrocyte_2,Hypothalamus
3.2159078,15.294877,Astrocyte_2,Hippocampus
0.45693272,-1.8117462,Oligodendrocyte,Hippocampus
4.99301,14.899195,Astrocyte_2,Hippocampus
3.9423687,15.281172,Astrocyte_2,Basal forebrain
13.587329,1.0675244,Astrocyte,Hippocampus
3.7525215,2.8554077,Activated Microglia,Cerebral cortex
-0.35466233,12.917883,Pericyte,Midbrain
3.0467813,4.7114954,Activated Microglia,Extended amygdala
-0.21739706,6.6977205,Activated Microglia,Thalamus
2.7952003,5.127627,Activated Microglia,Amygdaloid complex
-1.8550922,4.2966304,Activated Microglia,Midbrain
0.5276034,2.769572,Activated Microglia,Hypothalamus
1.6080793,4.987183,Activated Microglia,Thalamus
2.6112626,3.0555747,Activated Microglia,Cerebral cortex
-1.2345757,0.8868504,Endothelial,Thalamus
-0.22353214,14.267721,Pericyte,Cerebellum
2.9518228,0.10643396,Oligodendrocyte,Thalamus
1.5700943,-0.825953,Oligodendrocyte,Cerebral cortex
-2.3075562,0.16951208,Endothelial,Thalamus
3.689538,1.9464003,Oligodendrocyte,Midbrain
0.25286603,0.27966866,Oligodendrocyte,Thalamus
2.348097,-7.727203,Unknown,Midbrain
13.169901,2.215774,Astrocyte,Midbrain
0.6253172,12.998811,Pericyte,Basal nuclei
1.4351842,-9.073698,Unknown,Cerebral cortex
2.3432565,1.5554626,Activated Microglia,Cerebral cortex
1.6598817,16.006035,Pericyte,Hippocampus
10.51015,-0.31445622,Astrocyte,Spinal cord
-4.3197865,5.05559,Activated Microglia,Spinal cord
-0.35869274,1.7911023,Endothelial,Amygdaloid complex
4.724891,14.482941,Astrocyte_2,Cerebral cortex
6.483118,14.794525,Astrocyte_2,Cerebral cortex
-1.8632779,1.748633,Endothelial,Thalamus
2.38887,3.0114238,Activated Microglia,Midbrain
-3.4527898,4.3579216,Activated Microglia,Spinal cord
4.7286897,3.5506065,Oligodendrocyte,Pons
-1.1043264,1.9849864,Endothelial,Hippocampus
1.9475031,3.9779685,Activated Microglia,Pons
12.310523,-0.98764044,Astrocyte,Basal nuclei
11.734482,3.3046057,Astrocyte,Midbrain
5.4689283,12.487048,Astrocyte_2,Cerebral cortex
-0.11715252,1.6838375,Endothelial,Hippocampus
3.3686552,5.7967854,Activated Microglia,Thalamus
5.9398584,14.392993,Astrocyte_2,Cerebral cortex
6.465991,14.404343,Astrocyte_2,Cerebral cortex
-3.796866,5.128461,Activated Microglia,Pons
0.8347539,5.3088884,Activated Microglia,Hypothalamus
-0.14814009,1.7753968,Endothelial,Hippocampus
12.729479,1.7422243,Astrocyte,Hippocampus
6.3129253,13.357762,Astrocyte_2,Cerebral cortex
9.318738,9.873257,Choroid Plexus,Thalamus
-0.40839043,15.724864,Pericyte,Cerebellum
0.4731564,13.581947,Pericyte,Thalamus
2.695236,5.876342,Activated Microglia,Thalamus
8.905171,10.406695,Choroid Plexus,Thalamus
-2.2947576,13.099937,Pericyte,Midbrain
0.28310505,-8.015626,Unknown,Hippocampus
3.5077693,14.482792,Astrocyte_2,Amygdaloid complex
-0.91022587,4.083354,Activated Microglia,Hippocampus
3.8094885,2.7927675,Oligodendrocyte,Hippocampus
1.0393685,3.7396638,Activated Microglia,Basal nuclei
-1.4734428,0.2609742,Endothelial,Basal nuclei
2.345595,20.542656,Ependymal,Cerebellum
1.9081393,1.4118067,Activated Microglia,Basal nuclei
0.97399014,4.8415675,Activated Microglia,Claustrum
3.163442,1.1355394,Oligodendrocyte,Myelencephalon
0.002945788,1.8238053,Endothelial,Hippocampus
11.6311,1.5274072,Astrocyte,Basal nuclei
0.92462957,3.929571,Activated Microglia,Pons
-3.0642264,1.2921671,Endothelial,Myelencephalon
-0.4948,0.92569375,Endothelial,Cerebral cortex
-2.8829284,1.3020294,Endothelial,Myelencephalon
2.0922606,2.0241354,Oligodendrocyte,Cerebral cortex
-2.61328,3.1515207,Activated Microglia,Thalamus
1.5706462,4.1987395,Activated Microglia,Myelencephalon
0.6671567,-1.4056623,Oligodendrocyte,Cerebellum
13.509299,2.2889977,Astrocyte,Midbrain
2.3339596,15.227882,Pericyte,Hippocampus
5.591802,15.239371,Astrocyte_2,Hippocampus
2.0519924,-9.294707,Unknown,Cerebral cortex
13.15636,1.0994503,Astrocyte,Hippocampus
3.549256,14.615345,Astrocyte_2,Cerebral cortex
0.6778362,13.889155,Pericyte,Thalamus
3.41551,15.449357,Astrocyte_2,Hippocampus
2.850964,-0.98963803,Oligodendrocyte,Midbrain
11.351328,1.9188244,Astrocyte,Hippocampus
2.9809508,5.7061496,Activated Microglia,Basal nuclei
-1.2894123,3.6134582,Activated Microglia,Pons
4.691446,14.735908,Astrocyte_2,Amygdaloid complex
0.43299618,3.1881769,Endothelial,Pons
0.8616996,3.168085,Activated Microglia,Cerebral cortex
1.3199621,-9.572207,Unknown,Cerebral cortex
-2.1697874,7.63249,Activated Microglia,Thalamus
-4.282387,3.8326206,Endothelial,Pons
12.183526,12.264958,Border Macrophage,Basal forebrain
13.012445,2.7396939,Astrocyte,Hypothalamus
-2.033745,1.2137027,Endothelial,Thalamus
9.567061,0.8704181,nan,Hippocampus
11.429878,2.1645997,Astrocyte,Basal nuclei
1.123854,3.3673284,Endothelial,Cerebral cortex
9.387254,9.904331,Choroid Plexus,Pons
3.904787,-9.021976,Unknown,Thalamus
3.560369,-6.7492337,Unknown,Hippocampus
-2.5065372,14.231759,Pericyte,Basal nuclei
-0.645806,-0.52308387,Oligodendrocyte,Midbrain
4.1329713,3.3026676,Activated Microglia,Basal nuclei
4.219816,-8.222124,Unknown,Thalamus
-0.9544329,11.8859415,Pericyte,Pons
3.9632008,14.809042,Astrocyte_2,Hippocampus
-0.07644028,6.4307733,Activated Microglia,Hippocampus
12.865864,2.521936,Astrocyte,Hippocampus
10.766356,1.3447161,Astrocyte,Hippocampus
0.02246593,3.0412443,Endothelial,Hippocampus
-1.2101753,3.9332407,Activated Microglia,Thalamus
1.0743312,13.193496,Pericyte,Basal forebrain
-2.8649848,6.839508,Activated Microglia,Midbrain
2.5720465,-0.42374265,Oligodendrocyte,Midbrain
-0.7419612,13.660096,Pericyte,Basal nuclei
0.014484417,-1.0749754,Oligodendrocyte,Thalamus
11.039454,1.2246668,Astrocyte,Myelencephalon
2.9771492,5.435187,Activated Microglia,Midbrain
1.6465671,-7.1724854,Unknown,Pons
3.8885305,-7.1802254,Unknown,Cerebral cortex
0.7903452,0.63317394,Oligodendrocyte,Basal nuclei
1.2102635,3.4259548,Activated Microglia,Midbrain
-0.73351854,12.0324545,Pericyte,Thalamus
-0.5220268,2.6169238,Endothelial,Cerebral cortex
3.1059077,-7.7271714,Unknown,Pons
0.63021916,-10.242058,Unknown,Hippocampus
5.1735535,14.4968815,Astrocyte_2,Hippocampus
-1.0149958,2.904374,Activated Microglia,Cerebral cortex
13.741451,3.0013366,Astrocyte,Hippocampus
-1.5630832,1.0756274,Endothelial,Thalamus
-0.05605083,2.695227,Endothelial,Cerebral cortex
-2.6923883,1.2087024,Endothelial,Midbrain
0.76058125,3.2246492,Endothelial,Midbrain
-1.0206618,1.9198725,Endothelial,Thalamus
-0.3121907,4.464384,Activated Microglia,Cerebral cortex
3.6246066,4.956271,Activated Microglia,Amygdaloid complex
0.26141748,3.5395343,Activated Microglia,Cerebral cortex
2.694719,0.082152374,Oligodendrocyte,Hippocampus
1.7433335,2.3378394,Activated Microglia,Hypothalamus
-1.2259011,3.787378,Activated Microglia,Cerebral cortex
4.1085553,14.826361,Astrocyte_2,Hippocampus
-2.9453893,5.124233,Activated Microglia,Midbrain
2.045738,-0.97106445,Oligodendrocyte,Thalamus
-0.9817223,13.896036,Pericyte,Thalamus
3.4357646,5.4775357,Activated Microglia,Hypothalamus
1.9475373,3.7401643,Activated Microglia,Cerebral cortex
1.6605994,-0.46526107,Oligodendrocyte,Hippocampus
12.007911,4.736649,Astrocyte,Basal nuclei
-1.1148449,1.023313,Endothelial,Pons
-1.2730035,-0.004620824,Endothelial,Basal nuclei
11.920515,0.8077301,Astrocyte,Midbrain
3.7829502,2.578966,Oligodendrocyte,Amygdaloid complex
1.2311685,1.2513036,Oligodendrocyte,Thalamus
-1.5378823,5.079839,Activated Microglia,Cerebellum
2.994024,3.496444,Activated Microglia,Hippocampus
-1.7281297,1.6170362,Endothelial,Thalamus
2.86066,0.84155536,Oligodendrocyte,Midbrain
5.252953,14.499744,Astrocyte_2,Cerebral cortex
1.7951852,0.48295882,Oligodendrocyte,Thalamus
11.989438,3.108716,Astrocyte,Cerebellum
-0.8620946,5.0496526,Activated Microglia,Hippocampus
9.780867,1.0986612,nan,Myelencephalon
-0.7867768,1.1216044,Endothelial,Midbrain
-3.1633291,3.1585805,Activated Microglia,Pons
-2.6232204,6.281002,Activated Microglia,Pons
0.01222673,12.821772,Pericyte,Basal nuclei
12.04771,3.8476975,Astrocyte,Cerebellum
0.9568867,14.165394,Pericyte,Thalamus
1.310492,3.736944,Endothelial,Cerebellum
-4.9532766,4.4030223,Endothelial,Hypothalamus
-3.1177692,0.82153994,Endothelial,Pons
3.8004513,15.607916,Astrocyte_2,Hippocampus
3.5884,2.825626,Oligodendrocyte,Cerebral cortex
12.205965,1.5977848,Astrocyte,Hippocampus
0.590984,-9.664932,Unknown,Hippocampus
0.5963176,-0.11067134,Oligodendrocyte,Extended amygdala
3.7593303,-8.538529,Unknown,Thalamus
11.509142,0.95501155,Astrocyte,Cerebellum
1.7270851,5.15909,Activated Microglia,Claustrum
-1.2196496,2.559038,Activated Microglia,Cerebellum
4.5473585,2.6818736,Oligodendrocyte,Amygdaloid complex
6.298124,13.672687,Astrocyte_2,Cerebral cortex
-0.44221595,15.477266,Pericyte,Cerebellum
0.1725445,2.7809286,Endothelial,Cerebral cortex
-2.7927592,14.1429405,Pericyte,Basal nuclei
12.481705,12.715432,Border Macrophage,Basal nuclei
2.3384233,0.41912946,Oligodendrocyte,Basal nuclei
5.3443527,13.114049,Astrocyte_2,Hippocampus
1.7892278,0.14113687,Oligodendrocyte,Midbrain
4.4964585,3.7946303,Activated Microglia,Cerebral cortex
2.648237,14.490359,Astrocyte_2,Cerebral cortex
1.4610299,-8.093785,Unknown,Midbrain
4.807697,12.193495,Astrocyte_2,Cerebral cortex
0.667616,-0.112835295,Oligodendrocyte,Thalamus
0.64782816,4.090425,Endothelial,Cerebral cortex
-1.491866,11.883521,Pericyte,Midbrain
-0.16440657,-8.441578,Unknown,Cerebral cortex
0.73646003,-10.007831,Unknown,Cerebral cortex
10.95587,2.9413836,Astrocyte,Hypothalamus
-1.0337304,5.146723,Activated Microglia,Cerebellum
9.5326,9.973131,Choroid Plexus,Basal nuclei
-0.4639284,5.569572,Activated Microglia,Pons
5.4220552,15.126202,Astrocyte_2,Hippocampus
-4.1012793,3.1650887,Activated Microglia,Myelencephalon
5.5841084,14.723189,Astrocyte_2,Cerebral cortex
5.700617,14.458302,Astrocyte_2,Cerebral cortex
2.2414713,0.91087794,Oligodendrocyte,Cerebral cortex
12.709127,3.8114076,Astrocyte,Thalamus
10.781539,0.84329087,Astrocyte,Hypothalamus
12.598091,1.8087468,Astrocyte,Cerebral cortex
1.4741026,15.938586,Pericyte,Basal forebrain
-1.8715621,4.8553014,Activated Microglia,Cerebellum
9.911229,1.4551816,nan,Hypothalamus
1.3118631,2.0095682,Activated Microglia,Midbrain
-1.4908838,3.8909414,Activated Microglia,Hippocampus
0.74350786,16.117748,Pericyte,Hippocampus
5.4652796,13.144107,Astrocyte_2,Cerebral cortex
-1.2033275,3.3608236,Activated Microglia,Hippocampus
4.588101,14.79297,Astrocyte_2,Basal nuclei
-0.47497734,-7.955273,Unknown,Midbrain
3.5486455,1.2616652,Oligodendrocyte,Basal nuclei
0.22090662,15.179146,Pericyte,Cerebellum
0.6099785,3.1442063,Activated Microglia,Hippocampus
-0.69525903,-8.584135,Unknown,Hippocampus
3.780456,5.0134563,Activated Microglia,Thalamus
-2.9812787,19.838642,Unknown,Basal forebrain
2.1559625,4.3345027,Activated Microglia,Thalamus
3.250458,-1.2711618,Oligodendrocyte,Basal nuclei
4.357847,13.699286,Astrocyte_2,Cerebral cortex
-0.75995344,1.6390027,Endothelial,Midbrain
3.9290555,1.1483083,Oligodendrocyte,Basal nuclei
0.9513439,-6.862854,Unknown,Cerebellum
-1.9165817,6.7484207,Activated Microglia,Midbrain
-2.3470623,1.8286245,Endothelial,Hippocampus
2.4231753,21.140427,Ependymal,Cerebellum
3.8756504,1.9230181,Oligodendrocyte,Midbrain
-3.1389673,3.9590147,Activated Microglia,Myelencephalon
0.07392906,-8.833681,Unknown,Cerebral cortex
11.634907,3.4659922,Astrocyte,Thalamus
9.285243,0.86075574,nan,Pons
0.71686304,-8.092904,Unknown,Hippocampus
-3.6288745,18.926632,Unknown,Basal forebrain
0.43112978,-0.5130951,Oligodendrocyte,Myelencephalon
0.75755626,-8.348875,Unknown,Hippocampus
-3.855957,5.636131,Activated Microglia,Midbrain
2.7517178,-7.535308,Unknown,Basal nuclei
2.3200579,6.214562,Activated Microglia,Thalamus
3.0471866,20.512112,Ependymal,Cerebellum
11.392631,8.600967,Fibroblast,Cerebral cortex
11.535978,0.16171843,Astrocyte,Basal nuclei
-1.3594265,6.6531525,Activated Microglia,Amygdaloid complex
0.032990683,15.715573,Pericyte,Cerebellum
4.930219,4.054665,Activated Microglia,Hippocampus
0.517675,2.4876714,Endothelial,Cerebral cortex
3.7179656,0.848639,Oligodendrocyte,Cerebral cortex
1.6070461,-2.182892,Oligodendrocyte,Myelencephalon
0.80917615,4.109261,Activated Microglia,Cerebral cortex
13.019605,2.2390983,Astrocyte,Pons
12.055649,0.81344813,Astrocyte,Basal nuclei
1.9109706,5.4489226,Activated Microglia,Hippocampus
-1.8345231,12.735174,Pericyte,Thalamus
2.4758892,-2.1139512,Oligodendrocyte,Thalamus
2.6746817,2.1508214,Activated Microglia,Hippocampus
2.7592738,1.7203699,Activated Microglia,Midbrain
5.2164793,13.466904,Astrocyte_2,Cerebral cortex
1.5063441,13.452644,Pericyte,Cerebral cortex
11.127259,1.0963974,Astrocyte,Hippocampus
-1.4239333,6.0350714,Activated Microglia,Midbrain
1.3924683,3.4703684,Activated Microglia,Pons
-1.5143257,2.4577713,Activated Microglia,Midbrain
-0.640642,3.302131,Activated Microglia,Cerebral cortex
1.059458,1.9703611,Activated Microglia,Cerebral cortex
-2.017012,6.3310976,Activated Microglia,Amygdaloid complex
3.0897362,-6.876345,Unknown,Hippocampus
12.641951,3.1575475,Astrocyte,Cerebral cortex
0.14337619,-1.2018628,Oligodendrocyte,Pons
1.8526249,-0.8193416,Oligodendrocyte,Pons
2.1679337,0.07129984,Oligodendrocyte,Hypothalamus
-3.2184167,1.6431866,Endothelial,Pons
0.40980792,5.5038404,Activated Microglia,Hypothalamus
-0.41359785,1.797575,Endothelial,Midbrain
3.0848973,3.5376859,Activated Microglia,Hippocampus
0.96509343,0.6553019,Oligodendrocyte,Basal nuclei
-3.686933,18.639418,Unknown,Basal forebrain
-1.8141433,14.2971735,Pericyte,Midbrain
1.6625383,-9.775458,Unknown,Cerebral cortex
-0.9010859,5.820029,Activated Microglia,Hippocampus
-3.416726,1.2433484,Endothelial,Pons
3.4482942,13.982735,Astrocyte_2,Cerebral cortex
3.3870182,5.012132,Activated Microglia,Basal nuclei
0.50644207,15.36319,Pericyte,Spinal cord
-3.2079785,2.0883377,Endothelial,Myelencephalon
-3.2140558,12.490364,Pericyte,Basal nuclei
0.78251714,3.8995545,Activated Microglia,Hippocampus
11.9764385,3.1792743,Astrocyte,Hippocampus
1.1162573,4.024781,Activated Microglia,Hippocampus
-1.23108,12.442648,Pericyte,Pons
-1.3190094,0.9245886,Endothelial,Thalamus
1.2545489,13.424983,Pericyte,Basal forebrain
12.891485,3.583877,Astrocyte,Cerebral cortex
-4.444245,3.3173385,Endothelial,Hypothalamus
1.0093218,0.46424472,Oligodendrocyte,Cerebral cortex
2.15746,2.0313108,Activated Microglia,Thalamus
11.33706,3.2089767,Astrocyte,Hypothalamus
-4.314483,3.2279093,Endothelial,Hypothalamus
-2.9989948,1.7965523,Endothelial,Pons
2.4146461,3.31141,Activated Microglia,Cerebral cortex
3.6105075,-0.13159785,Oligodendrocyte,Hippocampus
2.1753168,1.2875017,Oligodendrocyte,Thalamus
6.4576855,13.365825,Astrocyte_2,Cerebral cortex
9.228811,6.6436687,Fibroblast,Cerebral cortex
2.0757043,2.3962831,Activated Microglia,Cerebral cortex
13.976564,1.6396197,Astrocyte,Myelencephalon
2.206743,-0.7903873,Oligodendrocyte,Thalamus
-0.63134295,4.421055,Activated Microglia,Midbrain
-2.3112125,4.187676,Activated Microglia,Cerebellum
0.549179,-1.8194708,Oligodendrocyte,Myelencephalon
4.891523,16.003933,Astrocyte_2,Hippocampus
1.1844254,1.1612132,Oligodendrocyte,Thalamus
-1.6635607,7.7477856,Activated Microglia,Thalamus
-2.6427176,1.4922984,Endothelial,Thalamus
-1.7907282,13.967833,Pericyte,Myelencephalon
2.539581,0.95931727,Activated Microglia,Pons
4.0519347,-8.445087,Unknown,Pons
0.83579624,-1.2483066,Oligodendrocyte,Thalamus
-2.9358592,4.0339727,Activated Microglia,Midbrain
-1.1263491,7.701117,Activated Microglia,Thalamus
-2.9616115,5.726026,Activated Microglia,Midbrain
11.775362,8.628222,Fibroblast,Midbrain
-0.16284993,-8.982358,Unknown,Cerebral cortex
1.3771799,15.698332,Pericyte,Hippocampus
2.255184,20.845318,Ependymal,Cerebellum
1.646867,-2.4151351,Oligodendrocyte,Cerebral cortex
-4.5488687,5.94904,Activated Microglia,Pons
2.319917,1.6252909,Oligodendrocyte,Basal forebrain
11.304425,3.3134005,Astrocyte,Midbrain
-1.5144062,2.551553,Oligodendrocyte,Pons
0.25975317,2.7696018,Activated Microglia,Thalamus
2.1543782,0.9012219,Oligodendrocyte,Thalamus
4.009392,-8.041561,Unknown,Pons
2.4155061,1.1643852,Oligodendrocyte,Cerebellum
-2.0747206,3.46681,Activated Microglia,Basal nuclei
11.740074,-0.073395096,Astrocyte,Basal nuclei
2.2363117,-8.566036,Unknown,Hippocampus
-1.9680986,0.23299165,Endothelial,Midbrain
2.7676015,-1.1596895,Oligodendrocyte,Myelencephalon
-0.05470222,3.0673206,Activated Microglia,Basal nuclei
3.6818218,0.54205155,Oligodendrocyte,Basal forebrain
3.2992752,-7.571181,Unknown,Hippocampus
0.48219827,-7.0635524,Unknown,Midbrain
-1.897835,1.0359409,Endothelial,Pons
0.38420478,4.001653,Activated Microglia,Basal forebrain
-0.11023436,12.953752,Pericyte,Basal nuclei
1.629531,5.417757,Activated Microglia,Midbrain
10.896229,2.6337886,Astrocyte,Cerebellum
0.2375037,7.033521,Activated Microglia,Thalamus
0.40245774,-9.498215,Unknown,Cerebral cortex
-0.65146124,11.853027,Pericyte,Pons
3.9742095,3.7339501,Activated Microglia,Thalamus
-1.2742497,3.9510286,Activated Microglia,Cerebellum
-0.73944205,13.011655,Pericyte,Thalamus
3.0730565,-8.993747,Unknown,Pons
0.18325017,7.304398,Activated Microglia,Thalamus
3.5970774,5.39999,Activated Microglia,Extended amygdala
0.23506254,-7.8232017,Unknown,Amygdaloid complex
-0.30596188,12.333017,Pericyte,Thalamus
5.024383,4.3480163,Activated Microglia,Midbrain
-0.70678073,3.851105,Activated Microglia,Midbrain
-3.0198412,3.0759213,Endothelial,Cerebellum
2.2697036,2.205169,Activated Microglia,Cerebral cortex
2.3178508,15.12557,Astrocyte_2,Cerebral cortex
0.6404355,3.1540744,Endothelial,Cerebellum
8.689763,10.192226,Choroid Plexus,Thalamus
2.013429,15.59068,Pericyte,Hippocampus
12.655403,4.3928614,Astrocyte,Claustrum
5.088964,15.73664,Astrocyte_2,Hippocampus
-4.215215,3.4862065,Activated Microglia,Hypothalamus
11.921296,2.1884277,Astrocyte,Basal nuclei
11.33135,12.062988,Border Macrophage,Basal forebrain
1.6877469,5.2632036,Activated Microglia,Thalamus
3.479697,-8.043029,Unknown,Midbrain
-2.5826654,12.643971,Pericyte,Midbrain
4.0811825,4.37693,Activated Microglia,Basal nuclei
-1.4640155,6.8718357,Activated Microglia,Midbrain
1.0821419,-6.9272084,Unknown,Midbrain
-1.7221178,4.6359506,Activated Microglia,Cerebellum
1.2483412,-0.11995069,Oligodendrocyte,Pons
4.597815,-8.763411,Unknown,Thalamus
3.8649344,4.967149,Activated Microglia,Basal forebrain
2.92717,3.1007006,Activated Microglia,Cerebellum
2.6885278,4.467603,Activated Microglia,Cerebral cortex
2.1890829,4.0307612,Activated Microglia,Amygdaloid complex
2.3051486,-0.3025675,Oligodendrocyte,Hippocampus
1.5914078,-0.4883508,Oligodendrocyte,Midbrain
-0.3208734,1.3579874,Endothelial,Cerebral cortex
-1.5482234,0.800618,Endothelial,Midbrain
1.4331672,0.0149906,Oligodendrocyte,Cerebral cortex
-2.1521003,2.137617,Endothelial,Cerebral cortex
0.65987253,1.3237526,Activated Microglia,Myelencephalon
-0.2580198,12.320669,Pericyte,Thalamus
10.754379,1.5816567,Astrocyte,Hippocampus
1.3163522,15.831506,Pericyte,Hippocampus
1.5931898,-0.3955358,Oligodendrocyte,Midbrain
11.819115,-0.26348594,Astrocyte,Basal nuclei
2.9422235,-8.151745,Unknown,Pons
6.1741223,13.564626,Astrocyte_2,Cerebral cortex
-3.520318,2.195234,Endothelial,Myelencephalon
11.846996,0.04973931,Astrocyte,Basal nuclei
-1.1385876,0.30517787,Endothelial,Thalamus
9.161069,10.123944,Choroid Plexus,Thalamus
2.612648,-0.101298094,Oligodendrocyte,Basal nuclei
1.8223165,5.7931495,Activated Microglia,Thalamus
-0.59165186,2.7793853,Activated Microglia,Basal nuclei
-0.1820978,14.49099,Pericyte,Cerebellum
-3.26208,6.347029,Activated Microglia,Pons
0.3431866,-8.435099,Unknown,Hippocampus
1.256056,-0.4826771,Oligodendrocyte,Cerebellum
0.37012488,-1.1387678,Oligodendrocyte,Pons
2.2623992,3.326464,Activated Microglia,Cerebral cortex
3.4104273,-8.189241,Unknown,Pons
1.8917762,-8.111679,Unknown,Hippocampus
11.957415,8.37275,Fibroblast,Cerebral cortex
1.1842018,15.007348,Pericyte,Hippocampus
0.117239185,-2.0763395,Oligodendrocyte,Midbrain
0.7925019,-0.850964,Oligodendrocyte,Thalamus
-1.4662082,13.970271,Pericyte,Midbrain
-1.5985893,0.6032955,Endothelial,Pons
6.4063916,14.148137,Astrocyte_2,Cerebral cortex
-0.80186474,-8.5881,Unknown,Amygdaloid complex
2.5617425,2.2930524,Activated Microglia,Cerebral cortex
3.054921,-7.5303745,Unknown,Basal nuclei
13.31968,4.0176964,Astrocyte,Thalamus
0.98500943,7.026287,Activated Microglia,Thalamus
1.8442913,6.4541173,Activated Microglia,Thalamus
-2.7819047,19.137697,Unknown,Myelencephalon
-0.7066339,4.019867,Activated Microglia,Pons
5.0295334,14.003775,Astrocyte_2,Hippocampus
6.010648,13.883294,Astrocyte_2,Cerebral cortex
-0.52698517,-0.14288409,Oligodendrocyte,Midbrain
2.8277931,-8.495366,Unknown,Pons
-1.7008039,-8.635289,Unknown,Amygdaloid complex
1.9812057,1.0355043,Oligodendrocyte,Cerebral cortex
0.41297653,3.4696014,Activated Microglia,Pons
-0.29769784,1.5634124,Endothelial,Midbrain
